seq_id,tm
31509,1853.6784650686238
31510,1395.9791071299862
31511,1987.7535593594607
31512,1899.0286763286483
31513,1773.101271050065
31514,1288.3884690767136
31515,1506.4488848565197
31516,399.75419846411836
31517,1222.885715918732
31518,1000.9450748438361
31519,884.3887304356455
31520,1181.6404443744727
31521,1283.3693937563153
31522,863.0195297188442
31523,1062.7837905097035
31524,1570.7102862071558
31525,1072.636176165766
31526,727.1382280347998
31527,889.165364428003
31528,371.6061054999202
31529,636.2978807134126
31530,300.61046065376127
31531,210.6503346620695
31532,351.5961276975755
31533,565.341590498494
31534,431.72670489307046
31535,565.8129050898572
31536,457.6432346360582
31537,119.3720729708193
31538,383.9068496250023
31539,97.71515929639591
31540,124.53744780834954
31541,340.8939852700747
31542,70.38747705755507
31543,285.0895378874267
31544,362.2539146300557
31545,111.08977397687666
31546,536.4524725941136
31547,278.09646558246095
31548,94.28696071639226
31549,436.1650365594621
31550,250.14325922483053
31551,313.40710601338407
31552,569.5437327973689
31553,128.32786937251026
31554,190.99551354098992
31555,758.385766300377
31556,339.0872208228188
31557,587.1834554915029
31558,471.5136952412567
31559,95.86318582692898
31560,142.6457276008964
31561,900.9368978100181
31562,170.72082623220845
31563,385.5923837213356
31564,1304.9853347539436
31565,1107.145749421709
31566,1479.9118386278158
31567,866.4594571605601
31568,1111.5923510604484
31569,781.4449252194115
31570,1134.9429557906349
31571,640.4607708881313
31572,1064.3604606589845
31573,967.7584030256927
31574,1039.504022781865
31575,805.9909503434616
31576,1150.2445916732997
31577,803.866557385676
31578,885.5894038883491
31579,1541.3946200243367
31580,1007.4989379477212
31581,1522.860665847119
31582,950.1046394434076
31583,1257.776603514074
31584,1504.0205029647993
31585,1738.549096845478
31586,952.4048163026685
31587,1168.4306966340177
31588,223.25477460239142
31589,260.4544173568065
31590,277.4677310095459
31591,229.07681614101185
31592,389.8113288592171
31593,835.562026752685
31594,275.0702112736746
31595,183.8650110655808
31596,306.82575780968875
31597,857.2884395651392
31598,509.57242132279606
31599,80.20623869644696
31600,130.96108239280818
31601,874.0807107083666
31602,308.05557832138174
31603,1107.6176251678426
31604,870.2329308152575
31605,1047.0668547879718
31606,946.1693143126447
31607,663.7587833325451
31608,999.1481996838996
31609,1294.8925669784558
31610,1059.1558560580024
31611,1319.650331532431
31612,1063.375446855783
31613,644.795389699389
31614,1263.253378111903
31615,732.1027637236067
31616,1014.9746938937287
31617,1027.871941641735
31618,1075.690092039433
31619,897.5270445473119
31620,1249.771476517493
31621,1105.6851332806882
31622,1568.5507709300032
31623,1045.5078662010121
31624,1415.7575061441285
31625,1075.2616489484135
31626,972.0189499938081
31627,1308.6949451803823
31628,546.7806528288727
31629,936.9324992083575
31630,454.1432171865341
31631,386.1498876494413
31632,1166.7235750018249
31633,369.695890851447
31634,463.6027079742948
31635,416.6803789265101
31636,444.7444899392902
31637,470.05188803926427
31638,766.7362843733556
31639,1002.1002923504196
31640,927.7958723124127
31641,1324.74098138499
31642,489.12088170405036
31643,752.2089802283631
31644,1251.844953444374
31645,1432.4841221525278
31646,814.6738519597135
31647,1281.4392169296589
31648,753.5517338462707
31649,1019.5260294705251
31650,1492.1597786088212
31651,572.5187741343648
31652,1720.9860187454083
31653,1331.3285751236353
31654,707.0005438304851
31655,1385.0280829887206
31656,1561.9661937600085
31657,1002.8083058274017
31658,1075.1393668239427
31659,1062.861714316829
31660,1117.2126749728207
31661,969.7287179337306
31662,1005.9751712190451
31663,745.2211135938677
31664,772.7836524622882
31665,1073.936780940984
31666,859.9153235427899
31667,1130.358720658602
31668,1062.753212305424
31669,918.0659670367634
31670,581.319531636516
31671,585.3720661340865
31672,728.2905892309408
31673,1171.0228107658352
31674,969.1367350531741
31675,939.5607537353303
31676,966.3766297258685
31677,1114.5596711576832
31678,933.2369877872708
31679,333.9365130864214
31680,293.1985204659973
31681,357.88812266220805
31682,322.06757740909285
31683,396.5922828729505
31684,398.8904417135199
31685,516.9520362254564
31686,568.9752131472028
31687,616.9458149702167
31688,492.1632538743906
31689,591.6929133455723
31690,647.8912449895928
31691,726.085819981841
31692,905.8449695099803
31693,606.2661179120771
31694,1002.9632885804978
31695,926.3411130330965
31696,945.7813293114207
31697,991.9186661347597
31698,704.7942353412981
31699,1273.4837061126893
31700,476.87942445023424
31701,192.32863819031598
31702,555.617136744081
31703,308.75912040676684
31704,551.6724431548107
31705,502.5849945748388
31706,321.56202430228404
31707,209.90610692974528
31708,320.12212135773996
31709,1435.3368703312158
31710,1555.8565451560496
31711,823.5367576194487
31712,1418.372056546792
31713,870.3868289032406
31714,1574.8322756138095
31715,849.0882967430664
31716,722.4759090477384
31717,1116.311572683461
31718,1198.3204827397976
31719,1367.6298116017222
31720,491.0299127429836
31721,403.7296408435131
31722,481.63954099598214
31723,774.9404280259198
31724,1412.7071998859954
31725,447.1203788213464
31726,1442.0763016662502
31727,1068.572585960513
31728,1181.3845917914693
31729,1382.678404186921
31730,1136.8861276702316
31731,1383.029079739126
31732,906.012686887724
31733,1114.0455148060173
31734,771.1264740038587
31735,569.9298980167351
31736,577.2486775845549
31737,776.7149077180126
31738,676.5918206370677
31739,822.6941902820967
31740,728.6495863773763
31741,1739.5406922828872
31742,926.441137539664
31743,1667.9125395245426
31744,1930.6395080448717
31745,1230.3638082064663
31746,1357.3973932193867
31747,1813.6614176863302
31748,1913.5494934406174
31749,483.0677637265264
31750,1812.1039057852374
31751,1454.6274834302499
31752,750.6776098310722
31753,1349.9191035201377
31754,1534.423473220557
31755,1010.8724040900128
31756,1264.6005719714387
31757,828.0678945732195
31758,430.8371693052333
31759,550.9238165734756
31760,941.9047613185022
31761,641.6290469502197
31762,1098.6018042407286
31763,496.82709881960415
31764,940.4679900034737
31765,837.2557926432388
31766,1784.7639146163272
31767,1020.5595776162462
31768,1290.9969278191093
31769,976.4879389405418
31770,538.3779400096195
31771,1658.3266063603169
31772,475.8343930818087
31773,1505.7356615406493
31774,520.972993959501
31775,864.2926847265686
31776,1456.0939816765795
31777,1486.6502826412204
31778,1293.259258363241
31779,910.2051314720097
31780,923.1958965011131
31781,473.9819277323358
31782,1215.32172042304
31783,573.6388471839218
31784,1314.428664178339
31785,631.990416053992
31786,808.3145403172068
31787,768.7622030979788
31788,790.6938283145712
31789,1928.9819299881758
31790,1018.319803257192
31791,1554.7961867950344
31792,1572.164050589485
31793,1311.4689222784418
31794,554.2176339452662
31795,1292.6533643449952
31796,1788.5513069670742
31797,1019.6503078469432
31798,1623.7356791224329
31799,1264.9800334821841
31800,1424.1901806840701
31801,1611.5604073625004
31802,1400.2999514617884
31803,1312.2235012049996
31804,993.4517635272489
31805,1304.8736038237846
31806,1198.3127110660664
31807,789.8146486058255
31808,1243.6812543436113
31809,831.2479528545507
31810,1057.9915880134915
31811,1453.5175536468876
31812,991.0300931754866
31813,1273.6203616790976
31814,1419.0069777569402
31815,2210.9381082295927
31816,2066.4125616990723
31817,2092.0819364952276
31818,1742.9274144854771
31819,1984.601973587974
31820,1489.701323648159
31821,2116.2132927954726
31822,1918.0850225766362
31823,1720.395883613097
31824,1782.0284638239964
31825,1647.2041852810514
31826,1464.9979284528472
31827,1528.762363879933
31828,1314.7094122904643
31829,1171.8863827497612
31830,1375.3507758724445
31831,1366.210681565528
31832,1402.401613348141
31833,1135.4967524176093
31834,1435.086765949954
31835,2134.3907839160534
31836,1330.231285460022
31837,1509.378050661746
31838,1753.2823607838407
31839,1756.5922853684326
31840,1436.4970643925174
31841,1561.2889713846973
31842,1006.6344533547142
31843,1334.560380597803
31844,739.71140514787
31845,1437.2691087259286
31846,1138.804841635154
31847,1174.5526190280316
31848,1168.7822224141642
31849,1154.666326655878
31850,1179.9169291802828
31851,749.8464847277068
31852,732.3057758691067
31853,1205.7328590654388
31854,855.7322370773581
31855,845.4212280766873
31856,824.7578279091919
31857,829.266453791316
31858,1038.6064316951981
31859,598.6926690544589
31860,659.85832626368
31861,708.617076185998
31862,1061.9347505981711
31863,883.169787197437
31864,538.2429654874413
31865,532.0271329463342
31866,583.5547728174888
31867,589.3804004869972
31868,611.4092456063408
31869,561.8349798127251
31870,737.0131960862893
31871,686.4038313938959
31872,504.12703920336156
31873,1191.6846760075698
31874,391.3494604354974
31875,1724.7525039864759
31876,597.4950017963921
31877,1228.0337114127744
31878,137.22067814000712
31879,120.18772700163102
31880,269.92665474612835
31881,1379.7699469483177
31882,1357.5048303196963
31883,1354.629501604848
31884,1125.984470927596
31885,1022.1740403636115
31886,495.07213518681635
31887,500.5129239714047
31888,902.4382673274599
31889,665.9522168100599
31890,703.2788364868713
31891,806.6535636280507
31892,903.7251955490058
31893,629.442098684656
31894,598.4257383909137
31895,1031.2521833758483
31896,922.4829173081462
31897,484.5345021709637
31898,632.9020551961594
31899,1438.4530092855348
31900,541.4189112738725
31901,947.7343801420054
31902,590.9014038985671
31903,1003.2153272569265
31904,807.2817482476646
31905,1074.7723534545617
31906,1220.9095301510667
31907,1031.7558959653722
31908,907.4838373370773
31909,260.5401394326467
31910,348.02284525454303
31911,923.3465905833116
31912,660.9259424660339
31913,507.78472185282664
31914,419.5151093426501
31915,1481.3460922190166
31916,1585.6944311171312
31917,1437.456331175003
31918,1628.028143296924
31919,1430.362045028105
31920,1508.8874893552656
31921,1210.4718988993006
31922,1237.362813619388
31923,1967.0974082450432
31924,951.0474089434027
31925,174.94757613395004
31926,207.66674939972268
31927,28.651395026626762
31928,63.447059436079634
31929,293.12122866929656
31930,51.82088274159582
31931,351.20361667638076
31932,222.3162949439822
31933,25.602687299277466
31934,72.80632970363368
31935,98.07595111764618
31936,135.89129505558756
31937,325.26894030731717
31938,377.47260886296743
31939,426.4451106665583
31940,209.6079154208271
31941,671.716544462114
31942,517.381847360019
31943,75.51865685153072
31944,133.54834198711282
31945,576.3709833608897
31946,184.15220550328368
31947,822.4476933258644
31948,678.5632583213609
31949,679.6895064599241
31950,192.64325986217514
31951,436.15097316347305
31952,754.0701339823825
31953,1062.9961576240637
31954,862.896625591002
31955,915.7497307074726
31956,638.9206469332743
31957,705.323077614731
31958,779.4718751282832
31959,915.7497307074726
31960,635.4100230760486
31961,844.4511948255521
31962,1587.1919623871302
31963,1410.398114531845
31964,681.4058734873006
31965,2050.606210763795
31966,893.9426409205108
31967,2100.698832044707
31968,1362.5880018349783
31969,1679.7529885914234
31970,1320.691160270862
31971,1062.166045911029
31972,1659.4026381906328
31973,1384.3374345684415
31974,1015.1518848233449
31975,1024.0253505391318
31976,1179.8805164257194
31977,1098.2545251420725
31978,1184.5264164778926
31979,958.7392575687416
31980,801.9128121150295
31981,429.44756215364436
31982,1176.641485752468
31983,928.2285381059382
31984,982.1863257633995
31985,1366.5776293735823
31986,1628.7681824567496
31987,1494.4147590529117
31988,1063.9463849427702
31989,1650.8986064806882
31990,1496.7193417519056
31991,1858.3867240297136
31992,1767.5385989875435
31993,2087.91663709457
31994,2018.649761713515
31995,1186.2269863841773
31996,1721.2060916615883
31997,1245.3262667536624
31998,2002.5902895849483
31999,1934.164414087494
32000,1038.4964250177138
32001,1486.3711511712336
32002,1944.963498542898
32003,1051.5372042109489
32004,1048.9241058105008
32005,1355.0791689058767
32006,1658.5168184026513
32007,1442.4352707023304
32008,1125.79083159995
32009,1299.8626162757137
32010,1325.7952715758256
32011,1275.8993674486467
32012,978.574751240148
32013,1181.7759666844693
32014,1399.2375467408765
32015,1137.6250259065337
32016,1316.6427754535457
32017,1291.0266682697556
32018,915.6749801727246
32019,1125.2544852435944
32020,1247.8859060745585
32021,1083.8105316940148
32022,583.5515558140497
32023,841.4540716309356
32024,1060.9299125818516
32025,1026.6505811358354
32026,690.9078786440996
32027,374.0456533200922
32028,1103.8160506964496
32029,974.7925199539319
32030,1052.1031315905282
32031,1213.2966631096924
32032,1268.9692391483916
32033,962.9794236083803
32034,754.4900193270973
32035,1694.273370901782
32036,876.6065272003683
32037,1353.584185203968
32038,1174.0589318390082
32039,1013.421344797058
32040,1503.0843736346674
32041,784.0570487639077
32042,1192.0656343827334
32043,1165.2805768730784
32044,906.3108398441656
32045,698.0218556633006
32046,211.10643537402424
32047,561.5580717162942
32048,880.3841942753329
32049,310.7903480118897
32050,249.19172290216986
32051,1110.798731175869
32052,497.1514284324963
32053,1007.6126225883677
32054,316.5531233126908
32055,993.5954737773887
32056,398.4291584884452
32057,324.38033998854297
32058,690.7111997645478
32059,537.2349003880106
32060,809.0943103071336
32061,869.0178276206117
32062,894.1778036380041
32063,921.5208972304758
32064,434.1738934493768
32065,1495.1299835155492
32066,1687.9630027202106
32067,516.251207231004
32068,1667.8597080237291
32069,1099.1969185513924
32070,1758.6650118530797
32071,965.8878854212583
32072,490.8468774905409
32073,1433.0273984338894
32074,1740.2300379573117
32075,1744.3789154559988
32076,990.9556996539362
32077,1867.737381610746
32078,939.7807374890913
32079,1491.6483677928873
32080,486.1980026916221
32081,532.6759526396386
32082,505.1295919417121
32083,163.17944782362324
32084,648.2385821768075
32085,751.3048809900822
32086,337.5941027033383
32087,416.84262186276374
32088,264.1686298299154
32089,662.0909353210782
32090,1034.568651889271
32091,577.5209964692965
32092,1099.0137496096052
32093,1171.479148052851
32094,577.4796704549341
32095,325.5772934802002
32096,706.3966745772491
32097,492.5608194449675
32098,637.9544553986493
32099,935.4049777018182
32100,1112.5124486255884
32101,509.54422082616736
32102,1780.1889012138054
32103,1948.9006787474304
32104,1643.1192310514011
32105,1765.3233569750066
32106,1700.4440167898288
32107,1399.743437679446
32108,1400.5338068127708
32109,1637.104313538558
32110,1952.1224711149898
32111,1858.3831215029577
32112,905.6822587476458
32113,1308.0019265091466
32114,1085.2162636011842
32115,1124.3424634966077
32116,1325.037359810479
32117,1039.6978706630032
32118,1959.8524017254904
32119,1387.308658775408
32120,2108.1643806488487
32121,1740.6445994933008
32122,2067.9273402919976
32123,519.6893176199009
32124,1333.4173757789276
32125,1415.7070471607735
32126,2028.561633250138
32127,2091.6003763763492
32128,1576.3205855448068
32129,1876.4072694444585
32130,1475.6940236761066
32131,868.8350639064075
32132,1108.6927662065966
32133,372.7785751531476
32134,429.66796794697717
32135,757.8562211195564
32136,1524.6546551160156
32137,865.4538720914276
32138,1224.112134094316
32139,1131.9160095965867
32140,1079.6223843809223
32141,1158.509962742473
32142,1411.5785681764207
32143,1083.7476191564172
32144,1015.3322510692382
32145,1834.7173661073648
32146,1906.4952274006696
32147,1706.8021524740575
32148,1708.8055026158713
32149,1452.3345393507366
32150,541.617388474311
32151,1697.2006118118852
32152,2057.611407131114
32153,1746.675972286962
32154,1815.5010080903853
32155,1073.8295969305152
32156,1707.4372895372865
32157,1962.0737397612188
32158,1366.166117088964
32159,1826.1336557535906
32160,1868.043517749356
32161,1027.3428666715547
32162,1458.8467754196747
32163,1425.471239078617
32164,1202.20258785847
32165,2120.891209492881
32166,1134.6184878295192
32167,2022.182088346084
32168,2282.6801757392104
32169,1525.4674171971262
32170,1804.351145913574
32171,1545.0013227053041
32172,2296.3765845311063
32173,1804.9058189106752
32174,2144.078566276662
32175,1929.2489661971997
32176,1965.1286510049047
32177,1506.5562733245695
32178,1654.0361511106046
32179,2147.687428726054
32180,2276.220701085857
32181,1792.6659831630282
32182,2142.932667359923
32183,2057.7519664730016
32184,1836.6849262771339
32185,1839.2717722283187
32186,1754.1780238023089
32187,1815.9921359173018
32188,1897.3500712150965
32189,571.1055068536675
32190,1832.9888312098046
32191,1702.9020802195512
32192,1857.1660232796328
32193,2076.5964331275345
32194,1697.6993955732264
32195,2137.116984824572
32196,1833.1483542779024
32197,1060.6997497097009
32198,1997.91403195838
32199,1559.4086034924442
32200,572.16909667384
32201,1971.8076417529728
32202,1464.4985043573313
32203,1387.4835254922398
32204,1007.5962003016707
32205,1420.035662911112
32206,1446.810008089738
32207,1380.4266997726922
32208,1282.240605316705
32209,1246.03115059099
32210,1407.4160482976156
32211,1042.4264565203057
32212,1387.2728080788975
32213,741.4347544626922
32214,1097.3900589154937
32215,1371.2845329006464
32216,1900.747423506337
32217,488.7014555736727
32218,239.84431453958578
32219,326.70895852672066
32220,1076.156487509329
32221,417.8290916456267
32222,641.4785918768639
32223,721.0186896855306
32224,454.13082307627815
32225,798.4543358888563
32226,272.6905325171276
32227,716.1854915623239
32228,589.6729778272288
32229,676.8768913601098
32230,484.695525763404
32231,648.6808841542016
32232,434.0887729241744
32233,475.3817444591439
32234,109.40705748748142
32235,131.843286624814
32236,1185.7339201917016
32237,651.5803135236409
32238,1074.5413709747502
32239,374.0456533200922
32240,1485.6028314659034
32241,1210.9904970498017
32242,1323.8984666035692
32243,1000.1710236659045
32244,837.048040095444
32245,970.429290178488
32246,1265.3166613396827
32247,237.23978887899094
32248,313.1394479809566
32249,1582.4720845078234
32250,1302.1318408882817
32251,1357.6919831083158
32252,976.125221184796
32253,564.6810610212552
32254,1306.1228798404186
32255,1145.3811968500954
32256,1388.4109376698873
32257,1947.6760414612265
32258,1004.700009387219
32259,2105.6870226787028
32260,1432.9261067832954
32261,558.2786141864766
32262,1583.6839423329798
32263,1714.199370305175
32264,89.64991571913492
32265,121.67365527713424
32266,1523.185546030414
32267,1077.2023765138658
32268,990.8372317691191
32269,511.9015946412668
32270,1202.9830022149008
32271,1519.2558942636688
32272,1356.9317259621785
32273,1406.1188171950187
32274,1050.2416711293542
32275,1609.1602033510976
32276,1295.539691670294
32277,1044.2960815771
32278,729.3077170587735
32279,400.7135119117785
32280,293.9042448122333
32281,361.31169637855834
32282,720.3267353858872
32283,424.259590205122
32284,653.9243475977406
32285,461.33155144729966
32286,479.29424058563467
32287,584.884266681011
32288,595.3174879763383
32289,811.9172052332074
32290,588.9237239601879
32291,565.2908884028083
32292,167.991741255956
32293,204.18253478407598
32294,151.08473673244444
32295,107.49240256384795
32296,431.6902464886612
32297,271.20650735771403
32298,157.00842450094643
32299,75.51865685153072
32300,157.67655350476795
32301,236.0333549523333
32302,382.5910757537007
32303,1173.534392105077
32304,360.5725091929844
32305,590.5940688746405
32306,1149.8337945370906
32307,907.5015610625118
32308,892.7864590078245
32309,977.805955904848
32310,968.9912148110656
32311,927.7759409323221
32312,858.6339740850439
32313,367.90582530816755
32314,570.8101468456356
32315,1279.9986531561344
32316,703.6426760735749
32317,2144.6167777119613
32318,1173.4680638660914
32319,1682.7986221371432
32320,1177.0939713762941
32321,2165.0618919061885
32322,2030.5738624563132
32323,1988.015602853629
32324,1742.2751685556013
32325,1869.1879076729404
32326,1727.8680689537762
32327,1499.1381724117855
32328,2085.645229592218
32329,1492.2672049412952
32330,1740.1990213073746
32331,2172.285932940377
32332,1634.1439226068862
32333,2076.336233290236
32334,1924.003519542916
32335,2152.0163093064293
32336,980.1766965857049
32337,1926.333145228364
32338,1034.4923521988976
32339,987.5041473948546
32340,1018.4527435140577
32341,1381.8318554886037
32342,744.2190865369281
32343,1397.4664895964156
32344,1484.4096010342496
32345,1082.8960982742378
32346,1220.0221921072907
32347,1234.8565420956295
32348,1120.1751963391785
32349,1511.0285486848124
32350,1452.543424433203
32351,1363.7564887030192
32352,1239.1191579734377
32353,1380.9199029641352
32354,1132.6387683315666
32355,1384.7088537269808
32356,965.7801339551602
32357,1192.4906824336028
32358,877.956344158187
32359,862.2606074251901
32360,620.5844575457822
32361,926.9426043804174
32362,466.70867722705555
32363,345.2984842464809
32364,1409.7226580916335
32365,977.7225523097059
32366,1039.6067168963998
32367,343.4987206032972
32368,498.395357084576
32369,512.3402984455554
32370,760.3009480169704
32371,1342.8135067445558
32372,860.225113234448
32373,1896.8052861528577
32374,986.3124941243528
32375,1920.8914433444793
32376,1325.7711235563963
32377,1572.1009018328223
32378,1314.0183607265546
32379,1688.6701780317562
32380,1996.064594705019
32381,2007.9321406489278
32382,534.1324630357341
32383,1029.4499057784815
32384,1378.7401685735044
32385,1432.7540187734635
32386,840.2662933590751
32387,1401.2997747472255
32388,1094.2960603140664
32389,1302.8817199724463
32390,1408.4554721407521
32391,1237.5481442616972
32392,1136.7922327359656
32393,1932.9614972240197
32394,1690.9629859462646
32395,1365.9748585371601
32396,1751.4631735797186
32397,909.0193517615903
32398,1803.2028469865054
32399,871.4499712178648
32400,837.168531425017
32401,969.0634841006395
32402,1152.9096378558452
32403,948.170421479297
32404,640.7788093774808
32405,1565.519662611442
32406,950.9242565457027
32407,733.4396004518177
32408,273.61145133493915
32409,717.1658362912095
32410,909.059907066713
32411,732.2651555275543
32412,996.7683201623838
32413,708.5681359092692
32414,462.27038419613643
32415,661.5451332920484
32416,1207.283907737742
32417,730.5771428861523
32418,1091.4494061695868
32419,788.0912735582598
32420,625.8779048355801
32421,849.0574478226616
32422,481.92875777112033
32423,409.95406782686194
32424,502.3419296052778
32425,503.29057209738426
32426,524.3765976104897
32427,649.5442027455421
32428,634.2860704479627
32429,689.058508259947
32430,402.16114118511695
32431,1048.434810857358
32432,579.0778573923707
32433,1236.4614083565925
32434,1530.9065017647727
32435,874.5210369175885
32436,857.2999870664737
32437,925.6468431565675
32438,693.5773293179618
32439,547.4952957207187
32440,283.1024447332962
32441,398.9828762570954
32442,1364.5333630157477
32443,438.81735916001634
32444,782.7554956462592
32445,472.162718902068
32446,708.6597994009118
32447,318.002160698898
32448,672.3245845511645
32449,483.192461310429
32450,687.2860318386065
32451,209.27332165562046
32452,238.50081967291652
32453,115.1675472068972
32454,494.42154650888665
32455,84.4953372075486
32456,226.71723088589914
32457,234.48347696753237
32458,243.8726436065639
32459,276.78616956468386
32460,86.36343402957715
32461,143.72105529385806
32462,192.42322006858
32463,240.49847783811614
32464,224.83606824501553
32465,282.9229230675592
32466,383.3876093069579
32467,389.78066562502073
32468,825.887276808154
32469,560.4276288331389
32470,520.685599611299
32471,630.9502892232156
32472,723.8067903570084
32473,609.0433167438655
32474,330.31314627886934
32475,130.2423880177177
32476,561.1372721485192
32477,301.9293432936617
32478,297.99975977038713
32479,195.43031859279182
32480,159.67789364867951
32481,362.7283039040981
32482,673.9373347627062
32483,1721.5541600710135
32484,953.884857738967
32485,1808.4947176479905
32486,2038.059716502488
32487,1346.6850040101644
32488,1401.9066458868895
32489,1902.147586193374
32490,1416.9006421935703
32491,1453.8481266940546
32492,1058.1768046484733
32493,1567.0464489092915
32494,1520.0738202115394
32495,898.9992219338038
32496,1273.0215631694477
32497,1570.7846463969277
32498,967.3995960859066
32499,1537.1496811307866
32500,916.5887573821985
32501,1225.4486417232633
32502,1472.2631395895398
32503,1773.2516781106667
32504,1634.0896653618756
32505,1488.8938529284308
32506,1756.9973108851286
32507,944.589604653141
32508,535.6741816607064
32509,1949.7211807136996
32510,1203.7789722825103
32511,1440.844498853428
32512,472.82769910384496
32513,1080.7695589701023
32514,1154.4442687982707
32515,507.5825460462212
32516,983.9797364756446
32517,1270.1326434194038
32518,1157.7519261262937
32519,1144.922401509385
32520,644.6109429857318
32521,1264.9095044804778
32522,625.5461966650098
32523,813.6283558099486
32524,625.8647719858732
32525,673.0862459357547
32526,412.3543507827713
32527,1093.6706517674756
32528,291.092514956862
32529,1126.0293245935522
32530,720.1328169332093
32531,664.5887181184245
32532,435.3158823330771
32533,633.3586685771434
32534,609.515664095579
32535,1016.431136950025
32536,1021.4662933480474
32537,746.4903394772076
32538,236.02729383649677
32539,783.2501309043562
32540,345.6381077011433
32541,269.6561007987045
32542,1254.604419167718
32543,341.93724125708815
32544,868.1749560615644
32545,945.283484839453
32546,272.565592043652
32547,497.392169419706
32548,733.2313269732317
32549,395.33489410858175
32550,712.3355268662317
32551,1327.5855576663942
32552,712.63274744205
32553,778.2459241325228
32554,1181.5511204557397
32555,1085.9268477087685
32556,1163.7332446017256
32557,1102.2490475934096
32558,1274.4896211758376
32559,2240.017514378627
32560,1109.9961031841117
32561,1337.308613020431
32562,1577.6171930451903
32563,1559.5811075662698
32564,1216.7368156421928
32565,1167.878584540081
32566,843.0122752202213
32567,916.8119834120566
32568,829.0177781951999
32569,988.3084039703525
32570,702.419476001402
32571,778.4778487985556
32572,653.292376577204
32573,702.138146744857
32574,674.9196848198981
32575,1169.821173237487
32576,1157.282678156714
32577,1142.816985942991
32578,1062.400675485718
32579,760.7336905021099
32580,479.16329568726985
32581,929.0868203216241
32582,675.599385296846
32583,704.7368868768533
32584,645.5421989782847
32585,743.9676104526058
32586,1076.626897071002
32587,1250.3076171977839
32588,1661.5193129264455
32589,1450.3536175201748
32590,1015.4011542525911
32591,1073.1443771785116
32592,1832.363591086202
32593,1704.9441333248271
32594,1689.2679054553282
32595,1461.9197778630316
32596,1065.530642273674
32597,1627.8717843921038
32598,1037.320576704795
32599,1702.3034374941733
32600,1536.7051612444818
32601,1855.625922460608
32602,1075.6095155309736
32603,656.2851832988815
32604,1324.2959829462231
32605,1339.024213493854
32606,1812.687034954925
32607,545.9121719012219
32608,1754.0867049032079
32609,1627.2121566005499
32610,1711.2363418594748
32611,1253.7379113799261
32612,997.7727504590099
32613,1292.8136638582184
32614,1030.0104169933359
32615,2106.6551423145493
32616,1075.02721056056
32617,1276.7706097345124
32618,1741.475490195806
32619,1651.0623804985532
32620,1167.4995524149736
32621,853.6682965714451
